Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
412,0,51,116,1,1.0,0.0,0.0,0.0,0.0,376.8910714285715,2506.551071428571,0.0,0.0,0.0,0.0,1964.810357142857,3.0,941.6071428571428,0.0,28.61785714285714,909.5964285714286,11.0,0.0,4.0,6.0,False,2883.4421428571427,2.084442465805327
413,1,53,15,1,2.0,3.0,1.0,1.0,0.0,1668.3721428571428,20631.684642857144,0.0,0.0,2.357142857142857,0.0,5960.831928571426,17.0,5551.514607142851,857.1428571428571,670.8960714285713,2160.4502857142847,69.0,12.0,16.0,25.0,False,22302.41392857143,1.07353737005992
414,0,33,116,1,2.0,14.0,0.0,0.0,0.0,281.49357142857144,714.1492857142857,10218.14392857143,0.0,0.0,0.0,838.1967857142856,5.0,402.75,0.0,0.0,399.07142857142856,5.0,0.0,0.0,4.0,False,11213.786785714286,2.076029190623617
415,1,57,177,1,0.0,0.0,0.0,0.0,0.0,1188.384285714286,0.0,0.0,0.0,0.0,0.0,107.1432142857143,2.0,26.82857142857143,14.285714285714286,12.542857142857144,0.0,10.0,2.0,8.0,0.0,False,1188.384285714286,3.850115503080082
416,0,44,95,1,0.0,0.0,0.0,0.0,0.0,906.5260714285714,0.0,0.0,0.0,0.0,0.0,5704.231785714285,5.0,185.39285714285717,28.571428571428573,156.82142857142858,0.0,25.0,4.0,21.0,0.0,False,906.5260714285714,30.603274573673115
417,0,33,183,1,0.0,0.0,1.0,0.0,0.0,621.9010714285714,0.0,0.0,199.0569999999989,0.0,0.0,712.5778571428572,4.0,805.0649999999999,53.57142857142857,156.7792857142857,594.7142857142857,16.0,1.0,8.0,7.0,False,820.9580714285703,0.884020342209198
418,1,28,8,1,0.0,0.0,0.0,0.0,0.0,435.6671428571429,0.0,0.0,0.0,0.0,0.0,627.6103571428572,2.0,1082.2107142857144,857.1428571428571,0.0,0.0,9.0,6.0,0.0,0.0,False,435.6671428571429,0.5793982176004536
420,1,47,74,1,1.0,1.0,0.0,0.0,0.0,0.0,20632.692642857142,0.0,0.0,0.0,0.0,5620.5425000000005,5.0,4114.8378571428575,857.1428571428571,0.0,2160.4502857142847,6.0,2.0,0.0,3.0,False,20632.692642857142,1.3655889019645886
421,1,28,110,1,0.0,0.0,0.0,0.0,1.0,7074.069285714286,0.0,0.0,0.0,0.0,2198.3581785714277,785.407142857143,3.0,796.1821428571428,146.42857142857142,267.9678571428572,280.5,37.0,5.0,17.0,7.0,False,9272.427464285713,0.9852292225741563
422,0,27,160,1,1.0,1.0,0.0,0.0,0.0,502.4460714285714,92.50607142857145,0.0,0.0,0.0,0.0,1235.7682142857143,4.0,1471.892857142857,535.7142857142857,0.0,936.1785714285714,8.0,1.0,0.0,7.0,False,594.9521428571429,0.8390075410392571
424,0,40,31,1,1.0,1.0,0.0,0.0,0.0,10632.118249999996,18231.785,1964.6957142857143,0.0,0.0,0.0,5960.831928571426,7.0,5551.514607142851,357.1428571428572,159.49285714285716,2160.4502857142847,35.0,1.0,2.0,21.0,False,30828.59896428571,1.07353737005992
425,1,72,150,1,0.0,0.0,0.0,0.0,0.0,1313.5132142857144,0.0,0.0,0.0,0.0,0.0,465.0207142857143,3.0,436.1432142857143,250.0,0.0,185.71464285714288,6.0,1.0,0.0,4.0,False,1313.5132142857144,1.0637720067222167
428,1,49,102,2,0.0,0.0,0.0,0.0,0.0,3779.613214285714,0.0,0.0,0.0,0.0,0.0,560.6892857142857,3.0,1242.7839285714283,714.2857142857143,0.0,525.7839285714286,12.0,3.0,0.0,7.0,False,3779.613214285714,0.4507931585498744
433,0,43,183,2,0.0,0.0,0.0,0.0,0.0,114.64285714285714,0.0,0.0,0.0,0.0,0.0,714.2885714285715,2.0,390.7142857142857,0.0,0.0,387.1071428571428,13.0,0.0,0.0,12.0,False,114.64285714285714,1.823493800145879
434,1,64,130,1,0.0,0.0,0.0,0.0,0.0,2469.842857142857,0.0,0.0,0.0,0.0,0.0,173.21178571428572,3.0,174.0107142857143,71.42857142857143,9.510714285714286,92.85714285714286,8.0,4.0,2.0,1.0,False,2469.842857142857,0.9897210374875008
436,1,27,70,1,0.0,0.0,0.0,0.0,0.0,40.60071428571428,0.0,0.0,0.0,0.0,0.0,1205.715,6.0,1136.5,660.7142857142857,52.71428571428572,420.0357142857143,17.0,6.0,2.0,4.0,False,40.60071428571428,1.0599692307692308
437,0,45,58,1,0.0,0.0,0.0,0.0,0.0,3.4275,0.0,0.0,0.0,0.0,0.0,1900.4896428571428,12.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,3.4275,432.63178861788623
438,0,30,217,1,0.0,0.0,0.0,0.0,0.0,8206.767142857143,0.0,0.0,0.0,0.0,0.0,536.4296428571429,3.0,480.6857142857143,300.0,89.00714285714285,89.28571428571429,17.0,4.0,8.0,2.0,False,8206.767142857143,1.1136507206833146
441,1,46,0,1,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,371.4307142857143,5.0,311.26071428571424,25.0,65.11785714285715,203.28571428571428,8.0,2.0,2.0,3.0,False,0.5700000000000001,1.189489094506651
442,1,13,38,1,0.0,0.0,1.0,0.0,0.0,1083.015357142857,0.0,0.0,92.625,0.0,0.0,625.9192857142858,2.0,1739.75,857.1428571428571,243.53571428571428,311.3928571428572,14.0,3.0,1.0,6.0,False,1175.640357142857,0.3595687408957552
443,1,30,73,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1038.6967857142856,806.755,3.0,965.8928571428572,178.57142857142858,0.0,661.6785714285714,11.0,1.0,0.0,7.0,False,1038.6967857142856,0.834378901488568
444,1,63,250,1,0.0,0.0,0.0,0.0,1.0,494.055,0.0,0.0,0.0,0.0,608.9953571428571,222.21214285714285,3.0,124.32142857142856,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,1103.0503571428571,1.7731376460530066
445,1,21,15,1,0.0,2.0,0.0,0.0,0.0,2.563928571428572,0.0,0.0,0.0,0.0,0.0,0.1571428571428571,1.0,0.8928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,2.563928571428572,0.0830188679245283
446,0,27,181,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,800.9296428571428,2.0,377.0,357.1428571428572,0.0,17.678571428571427,4.0,1.0,0.0,2.0,False,10632.118249999996,2.1188614890400603
447,0,30,176,1,0.0,0.0,0.0,0.0,0.0,2418.475,0.0,0.0,0.0,0.0,0.0,262.50107142857144,3.0,587.2467857142857,0.0,23.820357142857144,563.4264285714286,6.0,0.0,4.0,2.0,False,2418.475,0.4462431037507946
448,0,23,159,1,1.0,5.0,1.0,0.0,0.0,39.75107142857143,0.0135714285714285,2989.4539285714286,0.0,0.0,0.0,1534.4328571428573,6.0,1372.633928571429,367.8571428571428,0.0,986.2767857142856,33.0,12.0,0.0,9.0,False,3029.2185714285715,1.117060976164631
449,1,18,20,1,0.0,0.0,1.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,4144.777142857142,30.0,3922.4982142857134,757.1428571428571,7.246428571428572,221.32142857142856,55.0,9.0,2.0,8.0,False,10632.118249999996,1.056398376266806
450,0,76,29,1,0.0,0.0,0.0,0.0,0.0,2.8578571428571427,0.0,0.0,0.0,0.0,0.0,223.5725,4.0,474.2421428571429,142.12321428571428,178.3867857142857,152.875,15.0,8.0,2.0,1.0,False,2.8578571428571427,0.4704391295264519
451,1,62,152,1,0.0,7.0,0.0,1.0,0.0,6.699285714285715,0.0,538.1303571428572,0.0,13.071428571428571,0.0,3.568214285714286,5.0,250.88107142857143,0.0,0.0,243.03571428571428,12.0,0.0,0.0,6.0,False,557.9010714285714,0.0141662661091473
452,0,74,0,2,0.0,0.0,0.0,0.0,0.0,4474.592142857143,0.0,0.0,0.0,0.0,0.0,0.0189285714285714,1.0,62.892857142857146,0.0,0.0,58.07142857142857,2.0,0.0,0.0,1.0,False,4474.592142857143,0.0002962548910005
453,0,23,83,1,1.0,3.0,0.0,0.0,0.0,605.08,20632.692642857142,1825.0935714285715,0.0,0.0,0.0,2003.2960714285716,4.0,2670.389285714285,357.1428571428572,174.53571428571428,2125.8214285714284,10.0,1.0,2.0,6.0,False,23062.866214285717,0.749907953191825
455,0,32,15,1,2.0,0.0,0.0,1.0,0.0,10632.118249999996,1073.4035714285717,0.0,0.0,213.57989285714265,0.0,3024.1539285714284,24.0,2577.418571428572,0.0,382.4396428571428,374.4285714285714,47.0,0.0,24.0,6.0,False,11919.101714285707,1.172871605131163
457,0,73,0,1,0.0,0.0,1.0,0.0,0.0,427.5753571428572,0.0,0.0,0.0,0.0,0.0,2959.5814285714287,17.0,2703.7096428571426,464.2857142857143,100.86428571428571,335.82142857142856,27.0,2.0,5.0,3.0,False,427.5753571428572,1.0942325866243632
461,0,17,64,1,1.0,0.0,0.0,0.0,0.0,6.537857142857143,6128.227857142857,0.0,0.0,0.0,0.0,1463.9160714285715,5.0,1590.5982142857142,0.0,340.7517857142857,719.9642857142857,18.0,0.0,3.0,12.0,False,6134.765714285714,0.9197774025434902
462,0,23,26,1,0.0,0.0,1.0,0.0,0.0,570.3421428571429,0.0,0.0,104.01142857142858,0.0,0.0,1201.8485714285714,5.0,1195.455357142857,421.4285714285714,0.0,71.85714285714286,10.0,3.0,0.0,3.0,False,674.3535714285715,1.0045076602762624
465,0,27,43,1,0.0,0.0,0.0,1.0,0.0,1.7085714285714286,0.0,0.0,0.0,1.1785714285714286,0.0,2970.702857142857,7.0,2968.420357142857,800.0,620.9146428571429,385.25,84.0,25.0,20.0,7.0,False,2.887142857142857,1.0004319024744726
466,0,55,185,1,1.0,0.0,0.0,0.0,0.0,178.57142857142858,2771.098571428571,0.0,0.0,0.0,0.0,74.715,2.0,14.107142857142858,0.0,10.714285714285714,0.0,3.0,0.0,2.0,0.0,False,2949.67,4.945673758865248
469,1,38,183,1,0.0,0.0,0.0,0.0,0.0,4415.646071428571,0.0,0.0,0.0,0.0,0.0,1484.008928571429,5.0,1549.925,500.0,0.0,789.9285714285714,13.0,1.0,0.0,7.0,False,4415.646071428571,0.9568540893798402
470,0,79,128,1,0.0,0.0,0.0,0.0,0.0,20.6075,0.0,0.0,0.0,0.0,0.0,491.72107142857146,4.0,931.1357142857142,0.0,670.8960714285713,79.5,16.0,0.0,8.0,5.0,False,20.6075,0.5275209005432993
472,1,58,51,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,32.143214285714286,2.0,21.428571428571427,21.428571428571427,0.0,0.0,2.0,2.0,0.0,0.0,False,10632.118249999996,1.4331369426751597
475,0,68,113,1,1.0,1.0,0.0,0.0,0.0,9428.947857142855,3586.7517857142857,0.0,0.0,0.0,0.0,1758.7685714285712,5.0,1351.6692857142857,178.57142857142858,214.06214285714285,944.75,23.0,2.0,6.0,14.0,False,13015.699642857144,1.3002206747821898
477,1,32,152,2,2.0,0.0,0.0,0.0,0.0,5419.339999999999,7352.996785714286,0.0,0.0,0.0,0.0,59.03642857142857,2.0,90.25,0.0,0.0,90.25,2.0,0.0,0.0,2.0,False,12772.336785714284,0.6469745596868884
478,1,41,11,1,0.0,0.0,1.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,20.075,3.0,247.5,0.0,0.0,247.5,5.0,0.0,0.0,5.0,False,10632.118249999996,0.0807847082494969
479,1,30,96,1,1.0,1.0,1.0,1.0,0.0,74.80785714285715,4352.067857142857,0.0,0.0,213.57989285714265,0.0,887.9725,9.0,420.4785714285714,167.85714285714286,164.12142857142857,82.32142857142857,24.0,2.0,9.0,9.0,False,4640.455607142857,2.1068034301015133
480,1,36,71,1,0.0,0.0,0.0,0.0,0.0,869.8032142857144,0.0,0.0,0.0,0.0,0.0,357.1428571428572,1.0,360.5357142857143,0.0,0.0,357.1428571428572,2.0,0.0,0.0,1.0,False,869.8032142857144,0.9878494517435544
481,0,32,26,1,1.0,0.0,0.0,1.0,0.0,68.42357142857142,253.7392857142857,0.0,0.0,0.0,0.0,2005.0025,9.0,1350.535357142857,0.0,337.2857142857143,1006.9639285714286,23.0,0.0,4.0,15.0,False,322.1628571428571,1.4834998503025263
482,0,65,7,1,0.0,0.0,0.0,0.0,0.0,22.417857142857144,0.0,0.0,0.0,0.0,0.0,1164.2882142857145,4.0,494.9642857142857,35.714285714285715,265.32142857142856,193.92857142857144,16.0,1.0,11.0,4.0,False,22.417857142857144,2.3475243033052493
483,0,57,175,1,0.0,4.0,1.0,0.0,0.0,1345.2339285714286,0.0,0.0,8.868928571428572,0.0,0.0,1000.0810714285716,2.0,808.1,35.714285714285715,16.428571428571427,104.82142857142856,7.0,1.0,2.0,1.0,False,1354.1028571428571,1.2360413687165634
486,1,43,195,2,0.0,0.0,0.0,0.0,0.0,1815.5228571428568,0.0,0.0,0.0,0.0,0.0,0.0653571428571428,1.0,5.535714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1815.5228571428568,0.01
489,1,67,151,1,1.0,0.0,0.0,0.0,0.0,5021.998214285714,12591.485714285713,0.0,0.0,0.0,0.0,0.0014285714285714,2.0,85.10714285714286,60.71428571428572,24.392857142857142,0.0,5.0,3.0,2.0,0.0,False,17613.483928571426,1.659062629614268e-05
491,1,53,10,1,0.0,0.0,1.0,1.0,2.0,185.90321428571428,0.0,0.0,0.0,0.0,2198.3581785714277,5960.831928571426,63.0,5551.514607142851,0.0,101.34607142857143,1696.0685714285714,96.0,0.0,6.0,33.0,False,2384.261392857142,1.07353737005992
492,0,24,139,1,0.0,0.0,0.0,1.0,0.0,8846.825714285715,0.0,0.0,0.0,0.4642857142857143,0.0,520.0707142857143,8.0,1111.1189285714286,278.57142857142856,0.0,663.9285714285714,34.0,11.0,0.0,6.0,False,8847.29,0.4676394771499579
493,1,47,92,1,0.0,0.0,0.0,0.0,0.0,2161.553214285714,0.0,0.0,0.0,0.0,0.0,2201.577142857143,12.0,2213.773571428572,800.0,412.7735714285714,887.6071428571429,52.0,8.0,18.0,18.0,False,2161.553214285714,0.9940416353429228
494,0,58,151,1,0.0,0.0,0.0,0.0,1.0,715.6910714285714,0.0,0.0,0.0,0.0,2198.3581785714277,1584.6292857142855,4.0,1490.6535714285717,564.2857142857143,0.0,515.0357142857143,19.0,3.0,0.0,9.0,False,2914.0492499999987,1.0623306349856223
495,0,19,150,1,0.0,5.0,0.0,1.0,0.0,8.540357142857143,0.0,6667.976428571428,0.0,213.57989285714265,0.0,3683.201071428572,12.0,5551.514607142851,857.1428571428571,670.8960714285713,2160.4502857142847,57.0,10.0,11.0,23.0,False,6890.096678571428,0.6633392853555825
497,1,42,181,1,0.0,0.0,0.0,0.0,0.0,930.3110714285714,0.0,0.0,0.0,0.0,0.0,0.0017857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,930.3110714285714,0.0017857142857142
499,0,53,212,1,0.0,0.0,1.0,0.0,0.0,949.6864285714286,0.0,0.0,97.91107142857145,0.0,0.0,485.7153571428572,5.0,729.5557142857143,35.714285714285715,518.1557142857143,174.43571428571428,37.0,1.0,32.0,3.0,False,1047.5975,0.6648573786295755
500,1,30,150,3,1.0,3.0,0.0,0.0,0.0,1180.6592857142855,10940.430357142855,10443.760928571424,0.0,0.0,0.0,911.8089285714286,3.0,833.5678571428572,357.1428571428572,0.0,473.49642857142857,11.0,1.0,0.0,9.0,False,22564.850571428567,1.0925521762760029
501,0,64,11,1,2.0,1.0,0.0,0.0,0.0,460.57714285714286,5136.296071428572,0.0,0.0,0.0,0.0,356.2885714285714,3.0,163.03571428571428,0.0,0.0,161.71428571428572,3.0,0.0,0.0,2.0,False,5596.873214285714,2.172018288700196
502,0,69,192,1,0.0,0.0,1.0,0.0,0.0,950.4725,0.0,0.0,0.0,0.0,0.0,1108.3325,12.0,1366.9739285714284,250.0,168.69071428571428,642.2378571428571,35.0,2.0,12.0,11.0,False,950.4725,0.8102000168654009
503,0,32,73,1,0.0,0.0,0.0,0.0,0.0,1175.755,0.0,0.0,0.0,0.0,0.0,771.4689285714286,3.0,673.8928571428571,392.8571428571428,0.0,278.42857142857144,11.0,4.0,0.0,4.0,False,1175.755,1.1430983754035031
507,1,49,150,1,1.0,3.0,0.0,1.0,0.0,395.4264285714286,4474.939285714286,0.0,0.0,0.7142857142857143,0.0,1372.6646428571428,7.0,1035.607142857143,103.57142857142856,69.53571428571429,856.75,14.0,1.0,6.0,3.0,False,4871.08,1.3241898363479758
508,0,53,0,1,0.0,0.0,0.0,0.0,0.0,1329.2439285714286,0.0,0.0,0.0,0.0,0.0,1639.662857142857,3.0,1299.107142857143,0.0,60.35714285714285,1225.0,6.0,0.0,1.0,1.0,False,1329.2439285714286,1.2611751778699558
509,1,5,168,1,0.0,0.0,1.0,0.0,0.0,6722.328571428572,0.0,0.0,0.0,0.0,0.0,1235.3260714285714,4.0,904.5267857142856,53.57142857142857,102.09821428571428,338.7142857142857,27.0,3.0,8.0,13.0,False,6722.328571428572,1.3642071012334966
510,0,50,188,1,1.0,0.0,0.0,0.0,0.0,1181.8785714285714,5443.6110714285705,0.0,0.0,0.0,0.0,16.685,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6625.489642857142,16.685
512,1,38,181,1,0.0,0.0,0.0,0.0,0.0,825.4510714285715,0.0,0.0,0.0,0.0,0.0,449.8582142857143,4.0,571.4214285714286,207.14285714285717,190.95714285714288,171.42857142857142,25.0,5.0,15.0,2.0,False,825.4510714285715,0.7858863973845445
514,1,77,129,1,0.0,0.0,0.0,0.0,0.0,27.09035714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,27.09035714285714,0.0
515,0,46,102,1,2.0,0.0,0.0,0.0,0.0,956.6560714285714,10861.7475,0.0,0.0,0.0,0.0,8.132142857142856,4.0,1.6382142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,11818.403571428573,3.0824421280628127
518,0,52,115,1,0.0,0.0,0.0,0.0,0.0,1704.7117857142855,0.0,0.0,0.0,0.0,0.0,535.7164285714285,3.0,556.3642857142858,125.0,358.04285714285714,41.67857142857143,14.0,2.0,7.0,2.0,False,1704.7117857142855,0.9611603080826848
519,1,17,151,1,0.0,0.0,0.0,0.0,0.0,210.84464285714284,0.0,0.0,0.0,0.0,0.0,458.9703571428572,2.0,486.6496428571429,364.2857142857143,89.09571428571428,30.66107142857143,10.0,3.0,2.0,3.0,False,210.84464285714284,0.9411887486551748
520,1,57,20,1,1.0,0.0,0.0,0.0,0.0,1401.1364285714285,3779.009285714285,0.0,0.0,0.0,0.0,5960.831928571426,13.0,5551.514607142851,857.1428571428571,97.53571428571428,525.0,8.0,2.0,2.0,1.0,False,5180.145714285714,1.07353737005992
525,1,31,54,1,1.0,4.0,0.0,0.0,0.0,0.3882142857142857,3845.991785714286,10443.760928571424,0.0,0.0,0.0,442.7532142857143,4.0,881.2857142857143,357.1428571428572,0.0,519.75,6.0,1.0,0.0,4.0,False,14290.140928571424,0.501825210492228
526,1,73,40,1,0.0,0.0,0.0,0.0,1.0,237.47571428571428,0.0,0.0,0.0,0.0,2198.3581785714277,509.7721428571429,4.0,364.3928571428572,0.0,0.0,123.5,6.0,0.0,0.0,3.0,False,2435.8338928571416,1.395134395464764
527,0,17,22,1,0.0,0.0,0.0,0.0,0.0,1780.251785714286,0.0,0.0,0.0,0.0,0.0,677.6457142857143,2.0,773.1285714285714,535.7142857142857,32.15,0.0,25.0,12.0,3.0,0.0,False,1780.251785714286,0.8753658491575782
529,0,33,61,1,1.0,0.0,0.0,0.0,0.0,2014.4267857142856,20632.692642857142,0.0,0.0,0.0,0.0,547.9475,4.0,329.2857142857143,0.0,0.0,329.07142857142856,4.0,0.0,0.0,3.0,False,22647.119428571423,1.659010596885813
533,0,63,27,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.143928571428572,2.0,8.642857142857142,3.571428571428572,4.607142857142857,0.0,3.0,1.0,1.0,0.0,False,50.0,0.740851851851852
534,0,38,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.931428571429,17.0,2113.277857142857,0.0,463.06964285714287,1649.029642857143,24.0,0.0,4.0,19.0,False,0.0,1.0537552673337638
536,1,29,14,1,0.0,0.0,0.0,0.0,0.0,663.8435714285714,0.0,0.0,0.0,0.0,0.0,167.78821428571428,3.0,185.64285714285717,0.0,0.0,183.4642857142857,2.0,0.0,0.0,1.0,False,663.8435714285714,0.8989800995024875
537,1,78,58,1,0.0,1.0,0.0,0.0,0.0,814.4560714285715,0.0,0.0,0.0,0.0,0.0,782.1517857142857,5.0,267.0575,0.0,0.0,264.4503571428571,8.0,0.0,0.0,7.0,False,814.4560714285715,2.917850780949183
542,1,24,25,1,0.0,0.0,1.0,0.0,0.0,1525.1414285714286,0.0,0.0,0.0,0.0,0.0,178.5732142857143,2.0,218.24178571428573,28.571428571428573,90.06321428571428,99.60714285714286,20.0,4.0,14.0,2.0,False,1525.1414285714286,0.814503556901464
544,1,5,113,1,0.0,64.0,0.0,0.0,0.0,4808.271071428571,0.0,10443.760928571424,0.0,0.0,0.0,1226.2267857142856,5.0,804.9799999999999,278.57142857142856,451.8185714285714,72.73285714285714,24.0,1.0,15.0,6.0,False,15252.031999999996,1.5214109354007366
546,0,63,47,1,0.0,0.0,0.0,0.0,0.0,1023.3364285714284,0.0,0.0,0.0,0.0,0.0,892.8614285714285,3.0,564.7675,225.0,338.5175,0.0,34.0,6.0,27.0,0.0,False,1023.3364285714284,1.5781419550812452
547,0,52,31,1,1.0,1.0,0.0,0.0,0.0,4446.794642857143,1253.6607142857142,10443.760928571424,0.0,0.0,0.0,528.9292857142857,3.0,325.9857142857143,0.0,102.09285714285714,222.82142857142856,11.0,0.0,2.0,8.0,False,16144.21628571428,1.6175914194591283
548,0,54,12,1,0.0,0.0,0.0,0.0,0.0,2663.137857142857,0.0,0.0,0.0,0.0,0.0,684.0367857142857,2.0,674.3821428571429,0.0,0.0,142.85714285714286,3.0,0.0,0.0,1.0,False,2663.137857142857,1.0128144383867332
549,1,30,58,1,0.0,0.0,0.0,0.0,0.0,192.7760714285714,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,1.0,445.25,428.57142857142856,12.428571428571429,0.0,15.0,9.0,1.0,0.0,False,192.7760714285714,1.600640256102441e-05
550,0,64,179,1,0.0,0.0,1.0,0.0,0.0,57.60035714285714,0.0,0.0,192.0142857142857,0.0,0.0,886.6121428571429,2.0,896.0107142857142,0.0,0.0,566.6785714285714,9.0,0.0,0.0,7.0,False,249.61464285714283,0.9884075281789118
551,0,10,32,1,0.0,0.0,0.0,1.0,1.0,865.4814285714285,0.0,0.0,0.0,0.9285714285714286,625.6260714285714,1029.3632142857143,10.0,987.6646428571428,392.8571428571428,199.84321428571428,175.14285714285714,36.0,1.0,13.0,10.0,False,1492.0360714285714,1.041165193599881
552,1,43,136,1,0.0,0.0,0.0,0.0,0.0,730.9875000000001,0.0,0.0,0.0,0.0,0.0,428.57428571428574,2.0,411.7575,242.8571428571429,152.7932142857143,10.714285714285714,25.0,7.0,13.0,1.0,False,730.9875000000001,1.0383198020975652
553,1,43,152,1,0.0,0.0,0.0,0.0,0.0,3274.0575,0.0,0.0,0.0,0.0,0.0,421.68142857142857,2.0,461.9285714285714,232.14285714285717,0.0,226.9642857142857,6.0,1.0,0.0,4.0,False,3274.0575,0.9108995525381886
554,1,40,150,1,0.0,0.0,0.0,0.0,0.0,2032.232857142857,0.0,0.0,0.0,0.0,0.0,482.1482142857143,3.0,618.4642857142857,285.7142857142857,0.0,330.4642857142857,7.0,2.0,0.0,4.0,False,2032.232857142857,0.7783309311040646
556,1,39,160,1,0.0,0.0,0.0,0.0,0.0,227.2621428571429,0.0,0.0,0.0,0.0,0.0,1500.0057142857145,6.0,1355.946428571429,35.714285714285715,584.4107142857143,732.4285714285714,38.0,1.0,29.0,7.0,False,227.2621428571429,1.1054273644869652
557,0,21,151,1,0.0,2.0,1.0,0.0,0.0,2815.486785714286,0.0,0.0,0.0,0.0,0.0,1101.9939285714286,15.0,1190.876071428571,96.42857142857144,308.2610714285714,349.94357142857143,33.0,6.0,11.0,3.0,False,2815.486785714286,0.924587677350204
558,0,29,172,1,0.0,0.0,0.0,0.0,0.0,393.4128571428572,0.0,0.0,0.0,0.0,0.0,1448.2724999999998,3.0,1754.9928571428572,767.8571428571429,337.45714285714286,645.75,34.0,4.0,12.0,17.0,False,393.4128571428572,0.8247599038395046
560,1,58,25,1,0.0,0.0,0.0,0.0,0.0,6586.222857142857,0.0,0.0,0.0,0.0,0.0,26.78607142857143,2.0,42.67857142857143,35.714285714285715,6.964285714285714,0.0,5.0,4.0,1.0,0.0,False,6586.222857142857,0.6132542927228127
561,0,51,25,1,0.0,0.0,1.0,1.0,0.0,269.36857142857144,0.0,0.0,0.0,213.57989285714265,0.0,1886.7139285714288,20.0,1849.3135714285715,60.71428571428572,78.56428571428572,576.0,32.0,3.0,3.0,8.0,False,482.94846428571407,1.019672534269288
563,0,26,150,1,1.0,4.0,1.0,0.0,0.0,56.62785714285714,0.4474999999999999,263.9532142857143,199.0569999999989,0.0,0.0,1321.2260714285717,4.0,1054.857142857143,203.57142857142856,0.0,846.9285714285714,20.0,3.0,0.0,16.0,False,520.0855714285703,1.251330334190231
564,1,58,32,1,0.0,0.0,0.0,0.0,0.0,1391.6125,0.0,0.0,0.0,0.0,0.0,0.0017857142857142,1.0,136.64285714285714,0.0,0.0,134.25,3.0,0.0,0.0,2.0,False,1391.6125,1.2973533990659056e-05
568,0,42,151,1,0.0,0.0,0.0,1.0,0.0,809.9760714285715,0.0,0.0,0.0,213.57989285714265,0.0,18.299285714285716,4.0,5.928571428571429,0.0,0.0,0.0,6.0,0.0,0.0,0.0,False,1023.555964285714,2.6411340206185563
569,0,61,151,1,0.0,0.0,1.0,0.0,0.0,1.1492857142857142,0.0,0.0,139.66214285714287,0.0,0.0,91.24428571428572,6.0,86.49428571428572,0.0,0.0,21.428571428571427,7.0,0.0,0.0,1.0,False,140.8114285714286,1.042859941873755
572,1,39,16,1,0.0,0.0,1.0,0.0,0.0,2739.5639285714283,0.0,0.0,0.0,0.0,0.0,732.0407142857142,3.0,1914.3407142857145,857.1428571428571,299.26964285714286,502.2853571428572,28.0,5.0,9.0,9.0,False,2739.5639285714283,0.382198691243669
573,0,56,77,1,0.0,0.0,0.0,0.0,0.0,1243.5057142857145,0.0,0.0,0.0,0.0,0.0,760.9664285714287,3.0,713.5696428571429,357.1428571428572,114.9625,228.25,14.0,3.0,4.0,4.0,False,1243.5057142857145,1.064929690448047
574,0,67,68,1,0.0,0.0,1.0,0.0,1.0,3364.9467857142854,0.0,0.0,0.0,0.0,533.2189285714286,3456.7489285714287,19.0,3242.4189285714283,725.0,0.0,21.5,24.0,4.0,0.0,2.0,False,3898.165714285714,1.0657731870899458
575,0,28,151,1,0.0,0.0,0.0,0.0,0.0,765.9475,0.0,0.0,0.0,0.0,0.0,1357.1474999999998,4.0,2039.2332142857144,857.1428571428571,88.26892857142857,117.35714285714286,32.0,21.0,7.0,1.0,False,765.9475,0.6651923370805123
