,Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
207,208,0.0,40,183,1,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,1.04,0.0
208,209,1.0,70,16,1,0.0,0.0,0.0,0.0,0.0,6833.382857142858,0.0,0.0,0.0,0.0,0.0,178.5725,2.0,175.21428571428572,0.0,0.0,172.82142857142858,3.0,0.0,0.0,2.0,False,6833.382857142858,1.013382650993109
209,210,1.0,55,120,1,1.0,7.0,1.0,1.0,1.0,10632.118249999996,2501.6967857142854,0.0,0.0,213.57989285714262,1193.524642857143,5960.831928571426,43.0,5551.514607142851,678.5714285714286,670.8960714285713,926.9814285714285,80.0,2.0,27.0,7.0,False,14540.919571428565,1.07353737005992
210,211,0.0,44,71,1,1.0,15.0,1.0,0.0,0.0,6047.5882142857145,1610.6814285714286,303.24321428571426,199.05699999999894,0.0,0.0,480.5610714285714,3.0,37.892857142857146,0.0,0.0,35.714285714285715,2.0,0.0,0.0,1.0,False,8160.569857142857,12.356023875114783
211,212,0.0,23,68,1,0.0,0.0,1.0,0.0,0.0,226.81428571428572,0.0,0.0,199.05699999999894,0.0,0.0,370.5467857142857,2.0,260.0125,214.28571428571428,25.476785714285715,17.857142857142858,8.0,3.0,2.0,1.0,False,425.8712857142847,1.4196514945233876
212,213,0.0,47,151,1,0.0,0.0,0.0,0.0,0.0,2462.121785714286,0.0,0.0,0.0,0.0,0.0,403.2525,3.0,388.89285714285717,64.28571428571429,0.0,324.60714285714283,2.0,1.0,0.0,1.0,False,2462.121785714286,1.034264907941742
213,214,1.0,39,9,1,0.0,0.0,1.0,1.0,0.0,565.8,0.0,0.0,0.0,213.57989285714262,0.0,491.04535714285714,3.0,809.032142857143,214.28571428571428,139.7107142857143,450.2142857142857,19.0,2.0,9.0,5.0,False,779.3798928571425,0.6062047802335886
214,215,1.0,32,94,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,601.3675000000001,3.0,645.6785714285714,250.0,14.25,378.82142857142856,9.0,1.0,1.0,6.0,False,10632.118249999996,0.9299326227425858
215,216,0.0,61,71,1,0.0,0.0,1.0,0.0,0.0,192.09071428571428,0.0,0.0,199.05699999999894,0.0,0.0,135.71642857142857,2.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,391.1477142857132,30.894796747967483
216,217,1.0,17,152,1,1.0,0.0,0.0,0.0,0.0,8134.361428571428,0.0,0.0,0.0,0.0,0.0,5960.831928571426,3.0,5551.514607142851,0.0,0.0,2160.4502857142847,2.0,0.0,0.0,1.0,False,8134.361428571428,1.07353737005992
217,218,1.0,40,26,1,0.0,0.0,1.0,0.0,1.0,121.69535714285713,0.0,0.0,0.0,0.0,1280.5314285714285,1950.9017857142858,17.0,2083.9275000000002,485.7142857142857,39.0,216.85714285714286,27.0,4.0,2.0,2.0,False,1402.2267857142856,0.9357168466118297
218,219,1.0,70,50,1,1.0,27.0,0.0,0.0,0.0,1400.1689285714288,20632.692642857142,10443.760928571424,0.0,0.0,0.0,5960.831928571426,6.0,5551.514607142851,0.0,0.0,2160.4502857142847,17.0,0.0,0.0,9.0,False,32476.622499999994,1.07353737005992
219,220,0.0,51,29,1,0.0,0.0,1.0,0.0,1.0,252.36035714285714,0.0,0.0,0.0,0.0,293.5996428571429,476.47214285714284,4.0,324.25,0.0,0.0,275.67857142857144,9.0,0.0,0.0,5.0,False,545.96,1.4649412539804545
220,221,1.0,42,186,1,0.0,0.0,0.0,1.0,0.0,1442.284642857143,0.0,0.0,0.0,0.0,0.0,358.57214285714286,8.0,416.1035714285714,10.714285714285714,0.0,252.14285714285714,12.0,1.0,0.0,6.0,False,1442.284642857143,0.8596717156581528
221,222,0.0,70,68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.9689285714286,3.0,815.0714285714286,0.0,28.392857142857142,757.1428571428571,14.0,0.0,1.0,10.0,False,0.0,1.0782989059080963
222,223,1.0,30,76,1,0.0,0.0,0.0,0.0,0.0,1899.3332142857143,0.0,0.0,0.0,0.0,0.0,0.5475,1.0,81.91035714285714,0.0,0.0,71.42857142857143,5.0,0.0,0.0,1.0,False,1899.3332142857143,0.006603517568458189
223,224,0.0,83,175,1,0.0,1.0,0.0,0.0,0.0,215.4725,0.0,0.0,0.0,0.0,0.0,1370.034642857143,2.0,0.8928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,215.4725,723.7918867924528
224,225,1.0,14,187,1,0.0,0.0,1.0,0.0,0.0,345.6860714285714,0.0,0.0,199.05699999999894,0.0,0.0,0.0075,1.0,130.52142857142857,0.0,111.23571428571428,19.285714285714285,5.0,0.0,4.0,1.0,False,544.7430714285704,5.7024928039971756e-05
225,226,0.0,57,107,1,0.0,0.0,0.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,2071.4757142857143,2.0,1289.1785714285713,0.0,0.0,1285.7142857142858,3.0,0.0,0.0,2.0,False,10632.118249999996,1.6055728719723183
226,227,0.0,36,151,1,1.0,8.0,0.0,0.0,0.0,4710.719642857142,7194.881071428572,0.0,0.0,0.0,0.0,52.4225,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11905.600714285714,52.4225
227,228,0.0,38,158,1,1.0,0.0,0.0,0.0,0.0,10138.789999999999,1.1092857142857142,0.0,0.0,0.0,0.0,1428.5942857142857,2.0,900.8928571428571,357.14285714285717,208.96428571428572,330.92857142857144,12.0,1.0,2.0,7.0,False,10139.899285714284,1.5839955648833801
228,229,1.0,74,141,2,0.0,0.0,0.0,0.0,0.0,264.9557142857143,0.0,0.0,0.0,0.0,0.0,178.62285714285713,2.0,19.821428571428573,0.0,0.0,17.857142857142858,2.0,0.0,0.0,1.0,False,264.9557142857143,8.578799313893652
229,230,1.0,40,271,1,0.0,0.0,1.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,5155.043214285714,26.0,5331.315714285714,0.0,113.1082142857143,1267.0714285714287,41.0,0.0,2.0,12.0,False,10632.118249999996,0.966755062997288
230,231,1.0,27,216,2,0.0,0.0,1.0,0.0,0.0,113.78107142857142,0.0,0.0,0.0,0.0,0.0,899.3146428571429,8.0,886.3235714285714,392.85714285714283,123.65357142857144,284.17821428571426,24.0,2.0,9.0,7.0,False,113.78107142857142,1.0135137528345675
231,232,1.0,38,4,1,0.0,0.0,0.0,0.0,0.0,33.354285714285716,0.0,0.0,0.0,0.0,0.0,542.9685714285714,2.0,479.30642857142857,0.0,62.91357142857142,413.57142857142856,9.0,0.0,3.0,5.0,False,33.354285714285716,1.1304628444043907
232,233,1.0,32,85,1,0.0,0.0,0.0,0.0,0.0,15.982142857142858,0.0,0.0,0.0,0.0,0.0,821.4321428571428,3.0,6.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,False,15.982142857142858,113.30098522167488
233,234,0.0,54,150,1,0.0,0.0,1.0,0.0,0.0,856.344642857143,0.0,0.0,199.05699999999894,0.0,0.0,1695.4353571428571,6.0,1576.8621428571428,357.14285714285717,0.0,406.0,9.0,1.0,0.0,4.0,False,1055.401642857142,1.074514250068017
234,235,0.0,26,146,1,0.0,0.0,0.0,0.0,1.0,253.83214285714286,0.0,0.0,0.0,0.0,1685.7250000000001,1037.659642857143,5.0,1122.4178571428572,357.14285714285717,27.589285714285715,506.7142857142857,24.0,1.0,2.0,15.0,False,1939.557142857143,0.9236631198797038
235,236,0.0,37,168,1,0.0,0.0,0.0,0.0,0.0,561.1032142857142,0.0,0.0,0.0,0.0,0.0,433.3582142857143,3.0,512.7392857142858,450.0,35.346428571428575,21.428571428571427,25.0,11.0,3.0,1.0,False,561.1032142857142,0.84353723052966
236,237,1.0,40,173,1,0.0,0.0,0.0,0.0,0.0,125.01785714285714,0.0,0.0,0.0,0.0,0.0,0.05178571428571428,1.0,1.9642857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,125.01785714285714,0.017469879518072287
237,238,1.0,24,256,1,0.0,0.0,0.0,0.0,0.0,563.4078571428571,0.0,0.0,0.0,0.0,0.0,412.46857142857147,3.0,491.2964285714285,214.28571428571428,26.710714285714285,68.42857142857143,12.0,2.0,2.0,5.0,False,563.4078571428571,0.8378459551808943
238,239,0.0,24,150,1,1.0,10.0,0.0,0.0,0.0,0.0,2.9442857142857144,10443.760928571424,0.0,0.0,0.0,11.424642857142857,3.0,12.0,0.0,0.0,11.785714285714286,2.0,0.0,0.0,1.0,False,10446.70521428571,0.8788186813186812
239,240,1.0,43,162,1,0.0,1.0,0.0,0.0,0.0,299.4692857142857,0.0,6123.7132142857145,0.0,0.0,0.0,1292.1924999999999,3.0,2156.587142857143,0.0,0.0,2153.694285714286,3.0,0.0,0.0,2.0,False,6423.1825,0.5989062848645079
240,241,0.0,30,12,1,0.0,0.0,0.0,0.0,0.0,170.8567857142857,0.0,0.0,0.0,0.0,0.0,285.75928571428574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,170.8567857142857,285.75928571428574
241,242,0.0,45,146,1,0.0,0.0,0.0,0.0,0.0,708.8621428571429,0.0,0.0,0.0,0.0,0.0,0.016428571428571428,1.0,205.78571428571428,0.0,0.0,173.60714285714286,3.0,0.0,0.0,1.0,False,708.8621428571429,7.944732297063903e-05
242,243,1.0,20,6,1,1.0,11.0,0.0,0.0,0.0,534.6296428571428,20632.692642857142,0.0,0.0,0.0,0.0,5960.831928571426,11.0,5551.514607142851,857.1428571428571,640.5421428571428,344.8392857142857,32.0,6.0,16.0,7.0,False,21167.322285714286,1.07353737005992
243,244,1.0,41,162,1,0.0,0.0,0.0,0.0,0.0,5.642857142857143,0.0,0.0,0.0,0.0,0.0,270.3592857142857,3.0,402.5571428571429,0.0,104.95,292.60714285714283,14.0,0.0,5.0,7.0,False,5.642857142857143,0.6699405288682785
244,245,1.0,26,183,1,0.0,0.0,0.0,0.0,0.0,284.3885714285714,0.0,0.0,0.0,0.0,0.0,519.7157142857143,3.0,963.2392857142858,857.1428571428571,103.91785714285713,0.0,14.0,3.0,9.0,0.0,False,284.3885714285714,0.5389903958338734
245,246,1.0,62,0,2,0.0,0.0,0.0,0.0,1.0,2588.3489285714286,0.0,0.0,0.0,0.0,229.35857142857142,1190.157857142857,5.0,1128.9892857142856,317.85714285714283,169.91785714285714,515.3214285714286,37.0,4.0,16.0,14.0,False,2817.7075,1.0532470282588013
246,247,0.0,55,172,1,1.0,0.0,0.0,1.0,0.0,689.3110714285714,351.86678571428575,0.0,0.0,0.0,0.0,4184.068928571428,11.0,1233.107142857143,571.4285714285714,246.10714285714286,410.57142857142856,22.0,4.0,3.0,8.0,False,1041.1778571428572,3.3903611633627544
247,248,0.0,27,127,1,0.0,0.0,0.0,0.0,0.0,776.5903571428571,0.0,0.0,0.0,0.0,0.0,325.01928571428573,3.0,253.1239285714286,132.14285714285714,72.99499999999999,47.98607142857143,14.0,4.0,9.0,1.0,False,776.5903571428571,1.2789794630572542
248,249,0.0,25,196,1,1.0,0.0,0.0,0.0,0.0,42.99535714285714,1733.5774999999999,0.0,0.0,0.0,0.0,2428.6885714285713,2.0,1797.1553571428572,192.85714285714286,563.2467857142857,1041.0514285714285,22.0,3.0,10.0,9.0,False,1776.572857142857,1.35065558255633
249,250,0.0,31,42,1,0.0,0.0,0.0,0.0,0.0,536.9514285714286,0.0,0.0,0.0,0.0,0.0,3460.529285714286,5.0,2245.5628571428574,635.1446428571428,670.8960714285713,0.0,24.0,2.0,17.0,0.0,False,536.9514285714286,1.5403661084806375
250,251,0.0,67,8,1,1.0,0.0,0.0,0.0,0.0,0.0,6432.599999999999,0.0,0.0,0.0,0.0,1270.847857142857,5.0,1410.6821428571427,267.85714285714283,0.0,1139.4321428571427,14.0,3.0,0.0,10.0,False,6432.599999999999,0.9002365465718457
251,252,1.0,45,79,1,1.0,0.0,0.0,0.0,0.0,130.73357142857142,8247.858214285714,0.0,0.0,0.0,0.0,398.1464285714286,5.0,969.7142857142857,0.0,670.8960714285713,190.60714285714286,5.0,0.0,1.0,3.0,False,8378.591785714285,0.4101582045621781
252,253,1.0,37,13,1,0.0,0.0,1.0,1.0,0.0,64.68964285714286,0.0,0.0,0.0,213.57989285714262,0.0,1437.0089285714287,7.0,1656.7857142857142,0.0,0.0,535.8571428571429,14.0,0.0,0.0,5.0,False,278.2695357142855,0.8668242923004008
253,254,0.0,34,55,1,0.0,0.0,1.0,0.0,0.0,1049.0621428571428,0.0,0.0,0.0,0.0,0.0,153.5717857142857,2.0,148.7357142857143,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,1049.0621428571428,1.0256189476697037
254,255,1.0,73,152,2,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0,1160.0149999999999,2.0,1037.1782142857144,500.0,73.57142857142857,414.46392857142854,15.0,5.0,2.0,4.0,False,0.2075,1.1173563305777048
255,256,0.0,29,93,1,0.0,0.0,1.0,0.0,0.0,572.1632142857143,0.0,0.0,0.0,0.0,0.0,1492.9939285714286,4.0,612.2060714285715,107.14285714285714,262.35285714285715,0.0,14.0,2.0,7.0,0.0,False,572.1632142857143,2.4347344198553618
256,257,1.0,45,38,1,0.0,0.0,0.0,0.0,1.0,265.50464285714287,0.0,0.0,0.0,0.0,2198.3581785714273,1688.7975000000001,7.0,1040.8521428571428,0.0,0.0,608.9285714285714,10.0,0.0,0.0,4.0,False,2463.86282142857,1.6209569770319756
257,258,1.0,73,182,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.7685714285712,2.0,1977.8214285714287,857.1428571428571,0.0,474.2142857142857,9.0,3.0,0.0,5.0,False,0.0,0.7316317432815347
258,259,1.0,30,21,1,1.0,10.0,0.0,0.0,0.0,3260.1164285714285,15882.94607142857,7542.775000000001,0.0,0.0,0.0,794.5407142857142,4.0,60.57142857142857,0.0,0.0,60.57142857142857,2.0,0.0,0.0,2.0,False,26685.8375,12.90437354988399
259,260,1.0,40,153,1,0.0,0.0,0.0,0.0,0.0,1927.5210714285713,0.0,0.0,0.0,0.0,0.0,770.585,5.0,346.82142857142856,0.0,75.39285714285714,268.0357142857143,14.0,0.0,2.0,11.0,False,1927.5210714285713,2.2154615463599963
260,261,0.0,18,152,1,0.0,0.0,0.0,0.0,0.0,194.695,0.0,0.0,0.0,0.0,0.0,125.06214285714285,3.0,140.63821428571427,0.0,0.0,134.71428571428572,7.0,0.0,0.0,4.0,False,194.695,0.8829689324158382
261,262,0.0,38,72,1,0.0,0.0,0.0,0.0,0.0,2614.3335714285713,0.0,0.0,0.0,0.0,0.0,973.71,2.0,506.83214285714286,35.714285714285715,46.54642857142857,417.42857142857144,13.0,1.0,1.0,10.0,False,2614.3335714285713,1.917385525307153
262,263,0.0,67,10,1,0.0,0.0,0.0,0.0,0.0,40.81285714285714,0.0,0.0,0.0,0.0,0.0,76.78714285714285,3.0,256.07142857142856,135.71428571428572,2.5,117.85714285714286,5.0,2.0,1.0,2.0,False,40.81285714285714,0.2986996387885524
263,264,0.0,48,109,1,0.0,0.0,0.0,0.0,0.0,4483.517142857143,0.0,0.0,0.0,0.0,0.0,1071.5267857142858,2.0,1324.642857142857,250.0,0.0,1071.4285714285713,4.0,1.0,0.0,1.0,False,4483.517142857143,0.8083072902634841
264,265,0.0,26,179,1,0.0,0.0,0.0,0.0,0.0,17.795714285714286,0.0,0.0,0.0,0.0,0.0,1947.8789285714286,8.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,17.795714285714286,443.41959349593503
265,266,1.0,42,34,1,0.0,0.0,0.0,0.0,0.0,1033.077857142857,0.0,0.0,0.0,0.0,0.0,359.8260714285714,2.0,424.36821428571426,339.2857142857143,28.65357142857143,52.82178571428572,11.0,5.0,3.0,2.0,False,1033.077857142857,0.8459166889862649
266,267,0.0,73,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.7796428571429,2.0,199.81071428571428,35.714285714285715,130.84642857142856,31.5,12.0,1.0,7.0,2.0,False,0.0,3.230801927899408
267,268,1.0,66,39,1,0.0,11.0,0.0,0.0,0.0,9317.071785714286,0.0,10443.760928571424,0.0,0.0,0.0,656.4314285714287,4.0,661.9642857142857,428.57142857142856,0.0,231.0,4.0,1.0,0.0,2.0,False,19760.83271428571,0.9901459893336209
268,269,0.0,39,61,1,1.0,0.0,1.0,0.0,0.0,611.0925,11325.131785714286,0.0,199.05699999999894,0.0,0.0,648.8060714285714,3.0,1450.0714285714287,107.14285714285714,0.0,268.7142857142857,10.0,1.0,0.0,7.0,False,12135.281285714285,0.4471220772827959
269,270,0.0,31,63,1,0.0,0.0,0.0,0.0,0.0,101.32678571428572,0.0,0.0,0.0,0.0,0.0,456.75642857142856,3.0,487.57178571428574,0.0,145.58928571428572,339.3753571428571,15.0,0.0,9.0,5.0,False,101.32678571428572,0.9348808955549008
270,271,1.0,24,70,1,2.0,1.0,0.0,0.0,0.0,0.0014285714285714286,3822.741785714286,4394.670714285714,0.0,0.0,0.0,391.65785714285715,7.0,123.80535714285715,0.0,0.0,120.41250000000001,8.0,0.0,0.0,7.0,False,8217.413928571428,3.1381494040720552
271,272,1.0,61,103,1,0.0,0.0,0.0,0.0,0.0,716.3985714285715,0.0,0.0,0.0,0.0,0.0,316.46535714285716,2.0,322.5,178.57142857142858,0.0,141.53571428571428,5.0,2.0,0.0,2.0,False,716.3985714285715,0.978254581585339
272,273,1.0,40,67,1,0.0,0.0,0.0,0.0,0.0,755.7260714285715,0.0,0.0,0.0,0.0,0.0,0.0075,1.0,129.2257142857143,89.28571428571429,21.761428571428574,15.678571428571429,9.0,4.0,2.0,1.0,False,755.7260714285715,5.7592312249062056e-05
273,274,1.0,66,169,1,0.0,0.0,0.0,0.0,0.0,30.444285714285716,0.0,0.0,0.0,0.0,0.0,3571.500357142857,6.0,4066.9635714285714,0.0,0.0,2160.4502857142847,10.0,0.0,0.0,6.0,False,30.444285714285716,0.8779578023331785
274,275,1.0,73,2,1,0.0,0.0,0.0,0.0,0.0,5221.425714285715,0.0,0.0,0.0,0.0,0.0,592.0360714285714,5.0,611.9285714285714,182.14285714285714,0.0,417.42857142857144,13.0,5.0,0.0,2.0,False,5221.425714285715,0.9659136464281551
275,276,0.0,68,38,1,0.0,9.0,0.0,0.0,0.0,18.988214285714285,0.0,10443.760928571424,0.0,0.0,0.0,390.4842857142857,2.0,517.4107142857143,0.0,16.089285714285715,140.53571428571428,5.0,0.0,1.0,2.0,False,10462.74914285714,0.7532334401157382
276,277,0.0,26,61,1,0.0,0.0,1.0,0.0,0.0,423.3692857142857,0.0,0.0,0.0,0.0,0.0,55.11642857142857,5.0,90.8307142857143,32.142857142857146,0.0,3.5714285714285716,8.0,2.0,0.0,1.0,False,423.3692857142857,0.6001960128497312
277,278,1.0,36,56,2,0.0,0.0,0.0,0.0,0.0,272.3232142857143,0.0,0.0,0.0,0.0,0.0,267.8614285714286,3.0,344.25,0.0,0.0,240.67857142857142,4.0,0.0,0.0,3.0,False,272.3232142857143,0.7758477293886418
278,279,1.0,22,135,3,0.0,0.0,1.0,0.0,0.0,937.21,0.0,0.0,0.0,0.0,0.0,0.0035714285714285718,1.0,199.92857142857142,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,937.21,1.777461784571632e-05
279,280,1.0,23,234,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035714285714285714,1.0,1.9642857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.00012048192771084337
280,281,1.0,30,140,1,0.0,1.0,0.0,0.0,0.0,355.7167857142857,0.0,10443.760928571424,0.0,0.0,0.0,2708.7110714285714,2.0,1388.2142857142858,771.4285714285714,230.17857142857142,385.2857142857143,11.0,4.0,3.0,2.0,False,10799.47771428571,1.9498151575916498
281,282,1.0,50,152,1,1.0,0.0,1.0,0.0,0.0,750.2471428571428,6746.3125,0.0,0.0,0.0,0.0,389.1582142857143,4.0,393.5357142857143,71.42857142857143,0.0,319.07142857142856,7.0,1.0,0.0,5.0,False,7496.5596428571425,0.9863700552186114
282,283,1.0,27,104,1,0.0,0.0,0.0,0.0,0.0,571.7292857142858,0.0,0.0,0.0,0.0,0.0,0.0010714285714285715,1.0,16.239285714285714,10.714285714285714,4.275,0.0,5.0,2.0,2.0,0.0,False,571.7292857142858,6.215040397762585e-05
283,284,1.0,66,23,1,0.0,0.0,0.0,0.0,0.0,2505.5635714285713,0.0,0.0,0.0,0.0,0.0,1650.6417857142858,2.0,1661.7675,175.0,547.9825,597.5714285714286,20.0,1.0,9.0,7.0,False,2505.5635714285713,0.9927075106497366
284,285,0.0,76,249,1,0.0,0.0,0.0,0.0,0.0,89.44571428571429,0.0,0.0,0.0,0.0,0.0,388.6432142857143,2.0,395.14285714285717,382.14285714285717,7.107142857142857,0.0,6.0,2.0,1.0,0.0,False,89.44571428571429,0.9810683375405698
285,286,0.0,4,20,1,0.0,2.0,0.0,0.0,0.0,22.438214285714285,0.0,7512.695357142858,0.0,0.0,0.0,0.0035714285714285718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7535.1335714285715,0.0035714285714285718
286,287,1.0,32,104,1,0.0,0.0,0.0,0.0,0.0,1681.3917857142858,0.0,0.0,0.0,0.0,0.0,541.4475,5.0,471.84785714285715,0.0,173.45464285714283,296.96464285714285,24.0,0.0,20.0,3.0,False,1681.3917857142858,1.1450776223702277
287,288,0.0,32,151,1,0.0,0.0,0.0,0.0,0.0,3661.9582142857143,0.0,0.0,0.0,0.0,0.0,645.2521428571429,2.0,729.5749999999999,242.85714285714286,135.075,348.92857142857144,16.0,4.0,4.0,5.0,False,3661.9582142857143,0.8832113648251623
288,289,0.0,44,150,1,1.0,2.0,1.0,0.0,0.0,152.82214285714286,6597.335,0.0,0.0,0.0,0.0,300.0671428571428,3.0,324.8575,178.57142857142858,0.0,143.8932142857143,5.0,2.0,0.0,2.0,False,6750.157142857143,0.9208538789413864
289,290,0.0,66,24,1,0.0,0.0,0.0,0.0,0.0,132.98142857142858,0.0,0.0,0.0,0.0,0.0,1723.1896428571429,9.0,4068.5728571428567,164.28571428571428,108.71571428571428,2160.4502857142847,28.0,1.0,12.0,14.0,False,132.98142857142858,0.42343255750603526
290,291,0.0,72,12,2,0.0,0.0,0.0,0.0,0.0,805.28,0.0,0.0,0.0,0.0,0.0,690.0385714285715,3.0,771.9642857142857,0.0,0.0,768.5714285714286,6.0,0.0,0.0,5.0,False,805.28,0.8927172757935592
291,292,1.0,36,5,1,0.0,0.0,0.0,0.0,0.0,1602.5182142857143,0.0,0.0,0.0,0.0,0.0,1971.4303571428572,3.0,2370.030357142857,32.142857142857146,150.13750000000002,2160.4502857142847,13.0,1.0,7.0,5.0,False,1602.5182142857143,0.831465675335542
292,293,0.0,21,76,1,0.0,0.0,0.0,0.0,0.0,183.78142857142856,0.0,0.0,0.0,0.0,0.0,537.5003571428572,8.0,293.8464285714286,267.85714285714283,23.310714285714287,0.0,11.0,7.0,2.0,0.0,False,183.78142857142856,1.8229841200625023
293,294,0.0,54,101,1,1.0,13.0,0.0,0.0,0.0,13.181785714285713,18834.435,0.0,0.0,0.0,0.0,1268.7489285714287,4.0,1161.3214285714287,535.7142857142857,0.0,623.3214285714286,7.0,1.0,0.0,5.0,False,18847.616785714286,1.0915646028575818
294,295,1.0,46,38,2,0.0,0.0,0.0,0.0,0.0,2414.488214285714,0.0,0.0,0.0,0.0,0.0,772.4007142857143,2.0,1095.4292857142857,857.1428571428571,0.0,21.822142857142858,4.0,2.0,0.0,1.0,False,2414.488214285714,0.7044692479027702
295,296,1.0,16,36,1,0.0,0.0,0.0,0.0,0.0,281.0967857142857,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,1.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,281.0967857142857,0.0003252032520325204
296,297,1.0,73,56,1,0.0,0.0,1.0,0.0,0.0,906.7657142857142,0.0,0.0,0.0,0.0,0.0,1185.6614285714284,5.0,785.7514285714286,0.0,185.13714285714286,64.96428571428571,12.0,0.0,7.0,3.0,False,906.7657142857142,1.5070343510202893
297,298,1.0,48,221,1,2.0,3.0,1.0,1.0,0.0,18.739642857142858,71.73214285714286,0.0,0.0,0.0,0.0,3289.7910714285713,14.0,3704.054285714286,321.42857142857144,670.8960714285713,1384.5885714285716,24.0,1.0,3.0,10.0,False,90.47178571428572,0.8879198029872706
298,299,0.0,28,137,1,0.0,8.0,0.0,0.0,0.0,136.69285714285715,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,136.69285714285715,0.008928571428571428
299,300,0.0,5,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,1.0,84.85714285714286,0.0,0.0,84.64285714285714,2.0,0.0,0.0,1.0,False,0.0,0.00014975041597337769
300,301,1.0,37,58,1,0.0,0.0,0.0,1.0,0.0,1231.4421428571427,0.0,0.0,0.0,213.57989285714262,0.0,188.83357142857145,5.0,236.28,196.42857142857142,0.0,0.0,12.0,3.0,0.0,0.0,False,1445.0220357142853,0.7958259079086794
301,302,1.0,63,27,1,1.0,1.0,0.0,0.0,0.0,86.52964285714286,20632.692642857142,0.0,0.0,0.0,0.0,5960.831928571426,6.0,5551.514607142851,353.57142857142856,154.28214285714284,1000.0,12.0,4.0,5.0,2.0,False,20719.222285714284,1.07353737005992
302,303,1.0,32,87,3,0.0,0.0,1.0,1.0,0.0,3032.8325,0.0,0.0,199.05699999999894,213.57989285714262,0.0,3678.526428571429,28.0,3984.0407142857143,232.14285714285714,347.61571428571426,756.6785714285714,67.0,3.0,20.0,14.0,False,3445.4693928571414,0.9230837756273148
303,304,0.0,78,49,1,0.0,0.0,0.0,0.0,1.0,1354.99,0.0,0.0,0.0,0.0,2198.3581785714273,638.2753571428572,3.0,942.1785714285714,589.2857142857143,102.5,0.0,14.0,7.0,1.0,0.0,False,3553.3481785714275,0.676728009390738
304,305,1.0,37,140,1,0.0,0.0,0.0,0.0,0.0,234.46464285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,234.46464285714288,0.0
305,306,0.0,52,78,1,1.0,0.0,0.0,0.0,0.0,224.45428571428573,901.3535714285715,0.0,0.0,0.0,0.0,1663.3025,4.0,1266.8214285714287,0.0,0.0,195.39285714285714,4.0,0.0,0.0,3.0,False,1125.8078571428573,1.3119375193667426
306,307,1.0,32,151,1,2.0,3.0,0.0,0.0,0.0,1019.4682142857143,9017.009642857143,10443.760928571424,0.0,0.0,0.0,11.555000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20480.238785714282,11.555000000000001
307,308,0.0,45,135,1,0.0,0.0,0.0,0.0,0.0,286.4214285714286,0.0,0.0,0.0,0.0,0.0,148.5725,3.0,300.32142857142856,160.71428571428572,32.857142857142854,103.71428571428571,12.0,6.0,1.0,1.0,False,286.4214285714286,0.49306981154438784
