Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,TransactionsCred,VolumeDeb,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Dormant,Total_ActBal,Credit_Debit_Ratio
239,0,24,150,1,1.0,10.0,0.0,0.0,0.0,0.0,2.9442857142857144,10443.760928571424,0.0,0.0,0.0,11.424642857142857,3.0,12.0,0.0,0.0,11.785714285714286,2.0,0.0,0.0,1.0,False,10446.70521428571,0.8788186813186812
240,1,43,162,1,0.0,1.0,0.0,0.0,0.0,299.4692857142857,0.0,6123.7132142857145,0.0,0.0,0.0,1292.1925,3.0,2156.587142857143,0.0,0.0,2153.694285714286,3.0,0.0,0.0,2.0,False,6423.1825,0.5989062848645079
243,1,20,6,1,1.0,11.0,0.0,0.0,0.0,534.6296428571428,20632.692642857142,0.0,0.0,0.0,0.0,5960.831928571426,11.0,5551.514607142851,857.1428571428571,640.5421428571428,344.8392857142857,32.0,6.0,16.0,7.0,False,21167.322285714286,1.07353737005992
246,1,62,0,2,0.0,0.0,0.0,0.0,1.0,2588.3489285714286,0.0,0.0,0.0,0.0,229.35857142857145,1190.157857142857,5.0,1128.9892857142856,317.85714285714283,169.91785714285714,515.3214285714286,37.0,4.0,16.0,14.0,False,2817.7075,1.0532470282588011
255,1,73,152,2,0.0,0.0,0.0,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.0,1160.015,2.0,1037.1782142857144,500.0,73.57142857142857,414.4639285714285,15.0,5.0,2.0,4.0,False,0.2075,1.1173563305777048
257,1,45,38,1,0.0,0.0,0.0,0.0,1.0,265.50464285714287,0.0,0.0,0.0,0.0,2198.3581785714277,1688.7975,7.0,1040.8521428571428,0.0,0.0,608.9285714285714,10.0,0.0,0.0,4.0,False,2463.86282142857,1.6209569770319756
258,1,73,182,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.7685714285712,2.0,1977.821428571429,857.1428571428571,0.0,474.2142857142857,9.0,3.0,0.0,5.0,False,0.0,0.7316317432815347
260,1,40,153,1,0.0,0.0,0.0,0.0,0.0,1927.5210714285715,0.0,0.0,0.0,0.0,0.0,770.585,5.0,346.82142857142856,0.0,75.39285714285714,268.0357142857143,14.0,0.0,2.0,11.0,False,1927.5210714285715,2.2154615463599963
261,0,18,152,1,0.0,0.0,0.0,0.0,0.0,194.695,0.0,0.0,0.0,0.0,0.0,125.06214285714285,3.0,140.63821428571427,0.0,0.0,134.71428571428572,7.0,0.0,0.0,4.0,False,194.695,0.8829689324158382
263,0,67,10,1,0.0,0.0,0.0,0.0,0.0,40.81285714285714,0.0,0.0,0.0,0.0,0.0,76.78714285714285,3.0,256.07142857142856,135.71428571428572,2.5,117.85714285714286,5.0,2.0,1.0,2.0,False,40.81285714285714,0.2986996387885524
265,0,26,179,1,0.0,0.0,0.0,0.0,0.0,17.795714285714286,0.0,0.0,0.0,0.0,0.0,1947.8789285714288,8.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,17.795714285714286,443.41959349593503
266,1,42,34,1,0.0,0.0,0.0,0.0,0.0,1033.077857142857,0.0,0.0,0.0,0.0,0.0,359.8260714285714,2.0,424.3682142857143,339.2857142857143,28.65357142857143,52.82178571428572,11.0,5.0,3.0,2.0,False,1033.077857142857,0.8459166889862649
267,0,73,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.7796428571429,2.0,199.81071428571428,35.714285714285715,130.84642857142856,31.5,12.0,1.0,7.0,2.0,False,0.0,3.230801927899408
270,0,31,63,1,0.0,0.0,0.0,0.0,0.0,101.32678571428572,0.0,0.0,0.0,0.0,0.0,456.75642857142856,3.0,487.57178571428574,0.0,145.58928571428572,339.3753571428571,15.0,0.0,9.0,5.0,False,101.32678571428572,0.9348808955549008
273,1,40,67,1,0.0,0.0,0.0,0.0,0.0,755.7260714285715,0.0,0.0,0.0,0.0,0.0,0.0075,1.0,129.2257142857143,89.28571428571429,21.76142857142857,15.678571428571429,9.0,4.0,2.0,1.0,False,755.7260714285715,5.7592312249062056e-05
274,1,66,169,1,0.0,0.0,0.0,0.0,0.0,30.44428571428572,0.0,0.0,0.0,0.0,0.0,3571.500357142857,6.0,4066.9635714285714,0.0,0.0,2160.4502857142847,10.0,0.0,0.0,6.0,False,30.44428571428572,0.8779578023331785
276,0,68,38,1,0.0,9.0,0.0,0.0,0.0,18.988214285714285,0.0,10443.760928571424,0.0,0.0,0.0,390.4842857142857,2.0,517.4107142857143,0.0,16.089285714285715,140.53571428571428,5.0,0.0,1.0,2.0,False,10462.74914285714,0.7532334401157382
283,1,27,104,1,0.0,0.0,0.0,0.0,0.0,571.7292857142858,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,1.0,16.239285714285714,10.714285714285714,4.275,0.0,5.0,2.0,2.0,0.0,False,571.7292857142858,6.215040397762585e-05
286,0,4,20,1,0.0,2.0,0.0,0.0,0.0,22.438214285714285,0.0,7512.695357142858,0.0,0.0,0.0,0.0035714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7535.1335714285715,0.0035714285714285
289,0,44,150,1,1.0,2.0,1.0,0.0,0.0,152.82214285714286,6597.335,0.0,0.0,0.0,0.0,300.0671428571428,3.0,324.8575,178.57142857142858,0.0,143.8932142857143,5.0,2.0,0.0,2.0,False,6750.157142857143,0.9208538789413864
293,0,21,76,1,0.0,0.0,0.0,0.0,0.0,183.78142857142856,0.0,0.0,0.0,0.0,0.0,537.5003571428572,8.0,293.8464285714286,267.85714285714283,23.310714285714287,0.0,11.0,7.0,2.0,0.0,False,183.78142857142856,1.8229841200625023
296,1,16,36,1,0.0,0.0,0.0,0.0,0.0,281.0967857142857,0.0,0.0,0.0,0.0,0.0,0.0014285714285714,1.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,281.0967857142857,0.0003252032520325
299,0,28,137,1,0.0,8.0,0.0,0.0,0.0,136.69285714285715,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,136.69285714285715,0.0089285714285714
301,1,37,58,1,0.0,0.0,0.0,1.0,0.0,1231.4421428571427,0.0,0.0,0.0,213.57989285714265,0.0,188.83357142857145,5.0,236.28,196.42857142857144,0.0,0.0,12.0,3.0,0.0,0.0,False,1445.0220357142853,0.7958259079086794
305,1,37,140,1,0.0,0.0,0.0,0.0,0.0,234.46464285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,234.46464285714288,0.0
307,1,32,151,1,2.0,3.0,0.0,0.0,0.0,1019.4682142857145,9017.009642857143,10443.760928571424,0.0,0.0,0.0,11.555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20480.23878571428,11.555
309,0,62,134,1,0.0,0.0,0.0,0.0,0.0,3116.8592857142858,0.0,0.0,0.0,0.0,0.0,0.06,1.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,3116.8592857142858,0.0136585365853658
311,1,20,181,1,0.0,3.0,0.0,0.0,0.0,5780.183928571429,0.0,10443.760928571424,0.0,0.0,0.0,1204.866071428571,3.0,724.6314285714286,0.0,0.0,721.3814285714286,11.0,0.0,0.0,10.0,False,16223.944857142851,1.6604381012005305
312,0,71,57,2,0.0,0.0,1.0,0.0,0.0,306.6557142857143,0.0,0.0,0.0,0.0,0.0,774.1910714285714,2.0,654.6153571428571,142.85714285714286,147.36535714285714,361.3571428571428,15.0,1.0,4.0,9.0,False,306.6557142857143,1.1808617095280716
313,1,47,61,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0025
314,1,42,150,1,1.0,4.0,0.0,0.0,0.0,3948.0425,3.3103571428571428,10443.760928571424,0.0,0.0,0.0,820.8557142857143,3.0,2215.785714285714,0.0,0.0,394.3571428571428,8.0,0.0,0.0,6.0,False,14395.113785714282,0.370290961817303
318,0,17,77,1,0.0,0.0,0.0,0.0,0.0,5254.225357142857,0.0,0.0,0.0,0.0,0.0,0.0028571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5254.225357142857,0.0028571428571428
325,1,33,167,1,0.0,0.0,0.0,0.0,2.0,38.90178571428572,0.0,0.0,0.0,0.0,2198.3581785714277,1563.5335714285716,8.0,1536.2178571428572,0.0,0.0,1185.75,18.0,0.0,0.0,13.0,False,2237.259964285713,1.0171190532060472
326,1,33,129,1,0.0,1.0,0.0,0.0,0.0,30.425,0.0,0.0,0.0,0.0,0.0,0.0228571428571428,1.0,757.0714285714286,0.0,0.0,752.9642857142857,3.0,0.0,0.0,2.0,False,30.425,3.0151700744370116e-05
329,0,18,149,1,1.0,0.0,0.0,0.0,0.0,0.0,7837.599285714285,0.0,0.0,0.0,0.0,264.34714285714284,5.0,299.9114285714286,114.28571428571428,0.0,7.142857142857143,5.0,2.0,0.0,1.0,False,7837.599285714285,0.878488212003532
330,1,34,2,1,0.0,1.0,0.0,0.0,0.0,380.0489285714286,0.0,0.0,0.0,0.0,0.0,5960.831928571426,3.0,5551.514607142851,0.0,0.0,2160.4502857142847,4.0,0.0,0.0,3.0,False,380.0489285714286,1.07353737005992
331,0,43,160,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.72,2.0,729.1899999999999,471.4285714285714,249.01142857142852,0.0,36.0,13.0,16.0,0.0,False,0.0,0.733672057957518
332,1,73,37,1,0.0,0.0,0.0,0.0,0.0,80.32857142857142,0.0,0.0,0.0,0.0,0.0,94.07821428571428,2.0,295.9514285714285,0.0,115.95142857142856,178.57142857142858,4.0,0.0,2.0,1.0,False,80.32857142857142,0.3168134759893393
333,1,33,203,1,0.0,0.0,0.0,0.0,0.0,97.43107142857144,0.0,0.0,0.0,0.0,0.0,428.2153571428572,2.0,405.0482142857143,232.14285714285717,141.7982142857143,27.142857142857142,12.0,2.0,5.0,2.0,False,97.43107142857144,1.0545923909458323
336,1,69,186,1,1.0,0.0,1.0,1.0,0.0,28.7925,989.6375,0.0,0.0,213.57989285714265,0.0,500.20714285714286,13.0,556.9128571428571,196.42857142857144,130.63357142857143,106.25,27.0,4.0,5.0,5.0,False,1232.0098928571426,0.8965685885404532
338,0,27,152,1,0.0,0.0,0.0,0.0,0.0,1889.4114285714284,0.0,0.0,0.0,0.0,0.0,608.7025,4.0,870.1785714285714,0.0,411.1428571428572,452.57142857142856,11.0,0.0,2.0,6.0,False,1889.4114285714284,0.6987115155987373
340,0,76,80,1,1.0,0.0,0.0,0.0,0.0,2380.0457142857144,20632.692642857142,0.0,0.0,0.0,0.0,4428.6725,3.0,52.642857142857146,0.0,49.60714285714285,0.0,3.0,0.0,2.0,0.0,False,23012.738357142855,82.55847536617841
342,0,26,203,1,0.0,5.0,0.0,0.0,1.0,5435.9007142857145,0.0,9499.57142857143,0.0,0.0,2198.3581785714277,1365.1285714285714,4.0,735.5892857142857,260.7142857142857,305.30357142857144,94.78571428571428,22.0,3.0,12.0,3.0,False,17133.83032142857,1.853310383282019
345,1,56,111,1,0.0,0.0,1.0,0.0,0.0,10632.118249999996,0.0,0.0,0.0,0.0,0.0,2110.190714285714,4.0,2117.182142857143,28.571428571428573,17.821428571428573,1470.7142857142858,8.0,1.0,1.0,2.0,False,10632.118249999996,0.9962272231411368
347,0,46,80,1,0.0,0.0,0.0,0.0,0.0,6444.010714285714,0.0,0.0,0.0,0.0,0.0,5960.831928571426,6.0,5551.514607142851,857.1428571428571,97.50714285714284,2160.4502857142847,19.0,5.0,3.0,11.0,False,6444.010714285714,1.07353737005992
350,0,4,218,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.1257142857144,28.0,2338.3753571428574,375.0,0.0,357.75,36.0,4.0,0.0,7.0,False,0.0,1.0546087470541203
352,1,38,194,1,1.0,0.0,0.0,0.0,0.0,1833.3382142857145,20632.692642857142,0.0,0.0,0.0,0.0,421.76392857142855,4.0,424.2260714285714,142.85714285714286,196.69035714285715,81.28571428571429,14.0,1.0,8.0,4.0,False,22466.030857142858,0.991858112449428
353,1,61,150,1,1.0,1.0,0.0,0.0,0.0,985.76,1437.1467857142857,10443.760928571424,0.0,0.0,0.0,3823.3117857142856,16.0,2852.743928571429,200.0,670.8960714285713,1553.5357142857142,71.0,6.0,33.0,26.0,False,12866.66771428571,1.3397529285776593
354,1,43,68,1,1.0,1.0,0.0,0.0,0.0,371.3732142857143,20632.692642857142,0.0,0.0,0.0,0.0,1554.0292857142856,9.0,1346.287857142857,317.85714285714283,670.8960714285713,63.392857142857146,44.0,4.0,37.0,2.0,False,21004.065857142858,1.1534500793392863
355,1,43,36,1,0.0,0.0,0.0,0.0,0.0,174.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,174.485,0.0
356,1,48,33,1,0.0,0.0,0.0,0.0,0.0,325.75,0.0,0.0,0.0,0.0,0.0,357.0375,3.0,435.3035714285714,307.1428571428572,56.98214285714285,71.17857142857143,16.0,10.0,3.0,3.0,False,325.75,0.8183235787664224
357,1,5,39,1,0.0,0.0,0.0,0.0,0.0,296.3975,0.0,0.0,0.0,0.0,0.0,0.0028571428571428,1.0,349.83214285714286,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,296.3975,8.143902761801025e-06
358,0,38,181,1,0.0,0.0,0.0,0.0,0.0,0.2425,0.0,0.0,0.0,0.0,0.0,0.0032142857142857,1.0,3.392857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.2425,0.0007317073170731
359,1,30,12,1,1.0,0.0,1.0,0.0,0.0,491.9621428571429,10719.377857142856,0.0,0.0,0.0,0.0,922.3646428571428,6.0,887.8485714285714,35.714285714285715,71.42857142857143,744.9914285714285,14.0,1.0,1.0,11.0,False,11211.34,1.0377072906521116
362,0,46,99,3,1.0,0.0,1.0,0.0,0.0,677.8960714285714,3436.7785714285715,0.0,0.0,0.0,0.0,2119.220357142857,21.0,2208.137857142857,214.28571428571428,238.5892857142857,443.1428571428572,46.0,4.0,15.0,5.0,False,4114.674642857143,0.9592974699567672
364,1,37,96,1,0.0,0.0,0.0,0.0,0.0,618.7103571428571,0.0,0.0,0.0,0.0,0.0,948.4732142857144,4.0,1456.2857142857142,707.1428571428571,318.75,428.9642857142857,10.0,4.0,2.0,3.0,False,618.7103571428571,0.6508491814527988
367,0,42,3,1,0.0,0.0,0.0,0.0,0.0,679.6328571428572,0.0,0.0,0.0,0.0,0.0,0.0089285714285714,1.0,12.678571428571429,0.0,0.0,10.714285714285714,2.0,0.0,0.0,1.0,False,679.6328571428572,0.0006527415143603
368,1,73,11,1,0.0,0.0,0.0,0.0,0.0,17.91857142857143,0.0,0.0,0.0,0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.91857142857143,0.005
369,1,59,39,1,0.0,0.0,0.0,0.0,1.0,383.2585714285714,0.0,0.0,0.0,0.0,1001.63,1217.8728571428571,4.0,770.2142857142857,0.0,0.0,457.57142857142856,8.0,0.0,0.0,4.0,False,1384.8885714285714,1.5791627303880709
373,1,39,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.5739285714286,2.0,675.8214285714286,457.1428571428572,0.0,211.0,21.0,12.0,0.0,3.0,False,0.0,1.0158867605931086
375,1,64,149,1,0.0,0.0,1.0,0.0,0.0,878.4867857142857,0.0,0.0,0.0,0.0,0.0,15.125714285714285,3.0,18.732857142857146,0.0,0.0,0.0,4.0,0.0,0.0,0.0,False,878.4867857142857,0.7665242887135307
379,1,69,150,1,1.0,6.0,0.0,0.0,0.0,7.869642857142857,606.1792857142857,10443.760928571424,0.0,0.0,0.0,3.784285714285714,2.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,11057.809857142853,1.2766265060240962
381,1,81,19,1,0.0,0.0,0.0,0.0,0.0,10.528214285714286,0.0,0.0,0.0,0.0,0.0,5960.831928571426,7.0,4236.802142857143,507.6785714285714,92.85714285714286,2160.4502857142847,28.0,2.0,1.0,21.0,False,10.528214285714286,1.4065857082588122
382,1,29,150,1,1.0,0.0,0.0,0.0,0.0,90.27,20632.692642857142,0.0,0.0,0.0,0.0,0.2096428571428571,2.0,17.857142857142858,17.857142857142858,0.0,0.0,1.0,1.0,0.0,0.0,False,20722.962642857143,0.0111174242424242
383,0,31,3,1,0.0,0.0,1.0,0.0,2.0,695.5,0.0,0.0,40.25714285714286,0.0,353.0857142857143,2272.3571428571427,28.0,2580.7514285714283,857.1428571428571,320.74642857142857,605.0714285714286,31.0,2.0,10.0,12.0,False,1088.8428571428572,0.8801610866598865
386,1,60,11,1,1.0,0.0,0.0,0.0,0.0,7070.925357142857,10.741785714285712,0.0,0.0,0.0,0.0,664.0621428571429,5.0,573.8739285714286,142.85714285714286,193.90964285714287,235.64285714285717,21.0,2.0,13.0,4.0,False,7081.667142857143,1.1551439539228168
389,1,43,158,1,1.0,28.0,0.0,0.0,0.0,25.2175,20632.692642857142,0.0,0.0,0.0,0.0,849.5935714285714,4.0,670.8214285714286,642.8571428571429,0.0,26.428571428571427,6.0,2.0,0.0,1.0,False,20657.91014285714,1.2646121949922915
392,1,27,80,1,1.0,1.0,0.0,1.0,0.0,3365.341785714286,10933.073214285714,0.0,0.0,213.57989285714265,0.0,5960.831928571426,12.0,5551.514607142851,0.0,329.2757142857143,2160.4502857142847,19.0,0.0,2.0,16.0,False,14511.994892857145,1.07353737005992
394,1,7,150,1,0.0,0.0,1.0,0.0,1.0,3770.360357142857,0.0,0.0,0.0,0.0,2198.3581785714277,1916.1732142857145,29.0,1897.702857142857,0.0,349.5678571428571,525.1607142857143,53.0,0.0,18.0,9.0,False,5968.718535714284,1.0092012065379974
396,0,26,96,1,0.0,0.0,0.0,0.0,0.0,5669.983928571428,0.0,0.0,0.0,0.0,0.0,428.57178571428574,2.0,461.8785714285714,17.857142857142858,19.02142857142857,425.0,6.0,1.0,3.0,2.0,False,5669.983928571428,0.9258838325386172
400,0,80,33,1,0.0,0.0,0.0,0.0,0.0,402.3185714285714,0.0,0.0,0.0,0.0,0.0,419.7171428571429,2.0,2713.178571428572,0.0,0.0,206.07142857142856,7.0,0.0,0.0,4.0,False,402.3185714285714,0.1546387357395686
401,0,38,37,1,0.0,0.0,0.0,1.0,0.0,1439.3242857142857,0.0,0.0,0.0,213.57989285714265,0.0,647.2542857142856,6.0,2710.29,857.1428571428571,144.9607142857143,785.0435714285715,41.0,13.0,4.0,10.0,False,1652.9041785714282,0.238725582919675
403,0,19,63,1,0.0,0.0,0.0,0.0,0.0,1705.675,0.0,0.0,0.0,0.0,0.0,681.6439285714285,8.0,686.4660714285714,250.0,114.59035714285714,321.1428571428572,22.0,8.0,9.0,4.0,False,1705.675,0.9915310106213034
406,0,31,32,1,0.0,0.0,0.0,0.0,0.0,3481.3732142857143,0.0,0.0,0.0,0.0,0.0,829.2332142857142,2.0,517.3571428571429,410.7142857142857,16.071428571428573,83.25,11.0,3.0,1.0,4.0,False,3481.3732142857143,1.5997333608929307
409,1,31,91,1,0.0,0.0,1.0,0.0,0.0,348.4028571428572,0.0,0.0,0.0,0.0,0.0,469.1796428571429,3.0,465.0928571428572,178.57142857142858,11.414285714285716,271.7142857142857,12.0,1.0,1.0,9.0,False,348.4028571428572,1.006622684014528
410,1,17,27,1,1.0,1.0,0.0,0.0,0.0,156.84642857142856,6231.441428571428,10443.760928571424,0.0,0.0,0.0,12.180357142857144,2.0,8.928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,16832.04878571428,1.2267985611510792
411,1,74,33,1,0.0,4.0,0.0,1.0,1.0,10632.118249999996,0.0,0.0,0.0,2.357142857142857,2198.3581785714277,1164.6060714285716,6.0,1661.4567857142858,232.14285714285717,304.875,484.4642857142857,41.0,5.0,12.0,12.0,False,12832.833571428566,0.700533139529513
419,0,33,82,1,0.0,0.0,1.0,0.0,0.0,352.78214285714284,0.0,0.0,0.0,0.0,0.0,1406.490714285714,7.0,1404.4835714285714,0.0,0.0,0.0,9.0,0.0,0.0,0.0,False,352.78214285714284,1.000716581024223
423,0,52,151,1,0.0,0.0,0.0,0.0,0.0,13.65,0.0,0.0,0.0,0.0,0.0,298.95464285714286,1.0,292.63500000000005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,13.65,1.0181165149152616
426,1,42,10,1,0.0,0.0,0.0,0.0,0.0,515.7646428571428,0.0,0.0,0.0,0.0,0.0,2163.4014285714284,3.0,473.4642857142857,178.57142857142858,0.0,291.6428571428572,15.0,5.0,0.0,6.0,False,515.7646428571428,4.559671810312381
427,1,25,20,1,0.0,0.0,0.0,0.0,0.0,1194.0639285714285,0.0,0.0,0.0,0.0,0.0,0.0042857142857142,1.0,33.30714285714286,0.0,32.98571428571429,0.0,5.0,0.0,4.0,0.0,False,1194.0639285714285,0.0001249219237976
429,0,59,69,1,0.0,1.0,0.0,0.0,1.0,1721.3514285714284,0.0,0.0,0.0,0.0,901.5175,538.3939285714285,6.0,473.7539285714286,0.0,53.57142857142857,76.4325,5.0,0.0,1.0,3.0,False,2622.868928571429,1.1340483904819865
430,1,52,134,1,0.0,0.0,0.0,0.0,0.0,2.447142857142857,0.0,0.0,0.0,0.0,0.0,7.142857142857143,1.0,7.142857142857143,7.142857142857143,0.0,0.0,1.0,1.0,0.0,0.0,False,2.447142857142857,0.8771929824561404
431,1,21,208,1,0.0,0.0,0.0,0.0,0.0,38.55107142857143,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,38.55107142857143,0.0001204819277108
432,1,53,13,1,1.0,1.0,1.0,0.0,0.0,11.142142857142858,1325.1767857142856,0.0,199.0569999999989,0.0,0.0,366.4189285714286,6.0,383.1957142857143,0.0,228.45464285714283,154.64285714285714,18.0,0.0,14.0,3.0,False,1535.3759285714273,0.9537298698208132
435,1,40,93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.6071428571429,2.0,1200.876785714286,357.1428571428572,296.16285714285715,543.8567857142857,24.0,4.0,6.0,13.0,False,0.0,0.4739313959863367
439,0,67,104,1,0.0,0.0,0.0,0.0,0.0,26.425,0.0,0.0,0.0,0.0,0.0,0.0174999999999999,1.0,0.8928571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,26.425,0.0092452830188679
440,0,21,86,2,0.0,0.0,0.0,0.0,0.0,6129.028928571429,0.0,0.0,0.0,0.0,0.0,3700.501428571428,4.0,3191.3928571428573,0.0,224.5,278.5,8.0,0.0,2.0,4.0,False,6129.028928571429,1.1591622942933535
454,1,76,136,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0375,2.0,649.8142857142857,642.8571428571429,3.492857142857143,0.0,18.0,9.0,1.0,0.0,False,0.0,0.8728104352788815
456,1,66,18,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10443.760928571424,0.0,0.0,0.0,1953.654642857143,5.0,2375.1664285714287,71.42857142857143,670.8960714285713,921.75,20.0,1.0,11.0,8.0,False,10443.760928571424,0.822187629353764
458,0,29,149,1,0.0,0.0,0.0,0.0,0.0,1744.0264285714286,0.0,0.0,0.0,0.0,0.0,11.786428571428573,2.0,32.142857142857146,32.142857142857146,0.0,0.0,2.0,2.0,0.0,0.0,False,1744.0264285714286,0.3556249999999999
459,0,41,154,1,0.0,0.0,0.0,0.0,0.0,8.997857142857143,0.0,0.0,0.0,0.0,0.0,782.9675,2.0,582.8285714285714,53.57142857142857,0.0,522.2928571428572,17.0,1.0,0.0,13.0,False,8.997857142857143,1.3410914407360282
460,0,20,150,1,0.0,4.0,0.0,0.0,0.0,275.7164285714286,0.0,0.0,0.0,0.0,0.0,863.5235714285715,2.0,1188.1717857142855,750.0,117.81464285714286,318.17857142857144,14.0,1.0,4.0,7.0,False,275.7164285714286,0.726155448524949
463,0,48,59,1,0.0,0.0,1.0,0.0,0.0,182.75821428571427,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,1.0,1.9642857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,182.75821428571427,0.0001204819277108
464,1,68,153,2,0.0,0.0,1.0,0.0,0.0,2249.0496428571428,0.0,0.0,199.0569999999989,0.0,0.0,811.3328571428572,3.0,577.3857142857142,160.71428571428572,65.42142857142856,347.85714285714283,12.0,2.0,3.0,6.0,False,2448.1066428571417,1.4027539704102552
467,0,83,3,1,0.0,0.0,0.0,0.0,0.0,355.5842857142857,0.0,0.0,0.0,0.0,0.0,223.0225,6.0,227.3571428571429,0.0,0.0,225.39285714285717,3.0,0.0,0.0,2.0,False,355.5842857142857,0.9766390365968096
468,0,61,37,1,1.0,3.0,0.0,0.0,0.0,20.955,745.5110714285714,0.0,0.0,0.0,0.0,484.0657142857143,3.0,713.6785714285714,571.4285714285714,0.0,139.42857142857142,8.0,3.0,0.0,3.0,False,766.4660714285715,0.677319474289141
471,0,29,38,1,0.0,0.0,0.0,0.0,0.0,1923.2803571428567,0.0,0.0,0.0,0.0,0.0,464.29607142857145,3.0,315.7707142857143,239.28571428571428,76.485,0.0,14.0,7.0,7.0,0.0,False,1923.2803571428567,1.4657165277273558
473,1,61,69,1,0.0,0.0,1.0,0.0,1.0,6325.902499999999,0.0,0.0,0.0,0.0,0.0,1190.7082142857143,3.0,1063.9142857142856,357.1428571428572,526.7357142857143,0.0,20.0,4.0,13.0,0.0,False,6325.902499999999,1.1181258719682337
474,0,19,75,1,0.0,0.0,1.0,0.0,0.0,37.075357142857136,0.0,0.0,0.0,0.0,0.0,723.1857142857143,2.0,761.8928571428571,517.8571428571429,0.0,240.78571428571428,12.0,5.0,0.0,3.0,False,37.075357142857136,0.9479518749122232
476,1,42,37,1,0.0,1.0,1.0,0.0,0.0,1715.875714285714,0.0,0.0,0.0,0.0,0.0,123.215,4.0,205.0914285714286,14.285714285714286,120.14464285714288,34.94678571428572,16.0,1.0,11.0,3.0,False,1715.875714285714,0.597865718405146
484,0,71,90,1,0.0,0.0,0.0,0.0,0.0,214.95607142857145,0.0,0.0,0.0,0.0,0.0,760.6121428571429,9.0,578.2142857142857,53.57142857142857,139.71428571428572,379.4285714285714,29.0,1.0,15.0,11.0,False,214.95607142857145,1.313179183623135
485,1,10,181,1,0.0,0.0,0.0,0.0,0.0,1748.5053571428573,0.0,0.0,0.0,0.0,0.0,571.4332142857143,2.0,563.6964285714286,0.0,0.0,0.0,3.0,0.0,0.0,0.0,False,1748.5053571428573,1.0119299244220978
487,1,35,60,1,0.0,0.0,1.0,0.0,1.0,3843.1464285714287,0.0,0.0,42.25142857142857,0.0,2198.3581785714277,377.6832142857143,7.0,337.35714285714283,0.0,0.0,0.0,9.0,0.0,0.0,0.0,False,6083.756035714285,1.1162265146717332
488,0,59,6,1,2.0,0.0,1.0,0.0,0.0,21.254285714285714,5247.970357142857,0.0,0.0,0.0,0.0,866.0196428571428,4.0,695.5725,267.85714285714283,162.8225,263.42857142857144,22.0,4.0,8.0,8.0,False,5269.224642857143,1.2432584445368469
